Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1985","1985","tonnes","20","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1986","1986","ha","80","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1986","1986","hg/ha","2500","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1986","1986","tonnes","20","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1987","1987","ha","80","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1987","1987","hg/ha","2500","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1987","1987","tonnes","20","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1988","1988","ha","80","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1988","1988","hg/ha","2500","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1988","1988","tonnes","20","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1989","1989","ha","80","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1989","1989","hg/ha","2500","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1989","1989","tonnes","20","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1990","1990","ha","86","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1990","1990","hg/ha","1628","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1990","1990","tonnes","14","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1991","1991","ha","100","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1991","1991","hg/ha","2500","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1991","1991","tonnes","25","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1992","1992","ha","80","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1992","1992","hg/ha","2500","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1992","1992","tonnes","20","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1993","1993","ha","100","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1993","1993","hg/ha","2500","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1993","1993","tonnes","25","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1994","1994","ha","80","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1994","1994","hg/ha","2500","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1994","1994","tonnes","20","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1995","1995","ha","90","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1995","1995","hg/ha","2444","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1995","1995","tonnes","22","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1996","1996","ha","100","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1996","1996","hg/ha","2500","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1996","1996","tonnes","25","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1997","1997","ha","80","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1997","1997","hg/ha","2500","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1997","1997","tonnes","20","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1998","1998","ha","90","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1998","1998","hg/ha","2444","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1998","1998","tonnes","22","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","1999","1999","ha","86","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","1999","1999","hg/ha","2501","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","1999","1999","tonnes","22","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2000","2000","ha","80","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2000","2000","hg/ha","2500","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2000","2000","tonnes","20","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2001","2001","ha","84","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2001","2001","hg/ha","2532","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2001","2001","tonnes","21","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2002","2002","ha","83","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2002","2002","hg/ha","2546","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2002","2002","tonnes","21","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2003","2003","ha","82","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2003","2003","hg/ha","2558","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2003","2003","tonnes","21","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2004","2004","ha","82","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2004","2004","hg/ha","2569","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2004","2004","tonnes","21","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2005","2005","ha","82","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2005","2005","hg/ha","2558","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2005","2005","tonnes","21","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2006","2006","ha","81","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2006","2006","hg/ha","2557","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2006","2006","tonnes","21","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2007","2007","ha","80","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2007","2007","hg/ha","2556","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2007","2007","tonnes","20","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2008","2008","ha","80","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2008","2008","hg/ha","2554","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2008","2008","tonnes","20","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2009","2009","ha","80","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2009","2009","hg/ha","2552","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2009","2009","tonnes","20","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2010","2010","ha","80","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2010","2010","hg/ha","2550","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2010","2010","tonnes","20","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2011","2011","ha","80","F","FAO estimate",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2011","2011","hg/ha","2500","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2011","2011","tonnes","20","F","FAO estimate",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2012","2012","ha","79","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2012","2012","hg/ha","2550","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2012","2012","tonnes","20","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2013","2013","ha","79","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2013","2013","hg/ha","2581","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2013","2013","tonnes","20","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2014","2014","ha","78","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2014","2014","hg/ha","2585","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2014","2014","tonnes","20","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2015","2015","ha","78","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2015","2015","hg/ha","2587","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2015","2015","tonnes","20","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2016","2016","ha","79","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2016","2016","hg/ha","2592","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2016","2016","tonnes","20","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2017","2017","ha","78","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2017","2017","hg/ha","2596","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2017","2017","tonnes","20","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5312","Area harvested","692","Vanilla","2018","2018","ha","78","Im","FAO data based on imputation methodology",""
"QC","Crops","130","Malawi","5419","Yield","692","Vanilla","2018","2018","hg/ha","2600","Fc","Calculated data",""
"QC","Crops","130","Malawi","5510","Production","692","Vanilla","2018","2018","tonnes","20","Im","FAO data based on imputation methodology",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1961","1961","ha","7130","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1961","1961","hg/ha","325","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1961","1961","tonnes","232","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1962","1962","ha","6286","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1962","1962","hg/ha","321","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1962","1962","tonnes","202","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1963","1963","ha","2544","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1963","1963","hg/ha","362","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1963","1963","tonnes","92","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1964","1964","ha","2580","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1964","1964","hg/ha","349","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1964","1964","tonnes","90","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1965","1965","ha","2601","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1965","1965","hg/ha","361","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1965","1965","tonnes","94","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1966","1966","ha","2650","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1966","1966","hg/ha","358","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1966","1966","tonnes","95","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1967","1967","ha","2404","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1967","1967","hg/ha","279","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1967","1967","tonnes","67","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1968","1968","ha","2193","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1968","1968","hg/ha","269","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1968","1968","tonnes","59","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1969","1969","ha","2060","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1969","1969","hg/ha","252","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1969","1969","tonnes","52","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1970","1970","ha","1167","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1970","1970","hg/ha","420","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1970","1970","tonnes","49","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1971","1971","ha","1573","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1971","1971","hg/ha","426","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1971","1971","tonnes","67","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1972","1972","ha","1577","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1972","1972","hg/ha","292","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1972","1972","tonnes","46","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1973","1973","ha","1460","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1973","1973","hg/ha","301","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1973","1973","tonnes","44","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1974","1974","ha","850","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1974","1974","hg/ha","341","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1974","1974","tonnes","29","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1975","1975","ha","1083","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1975","1975","hg/ha","314","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1975","1975","tonnes","34","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1976","1976","ha","1360","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1976","1976","hg/ha","309","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1976","1976","tonnes","42","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1977","1977","ha","817","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1977","1977","hg/ha","918","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1977","1977","tonnes","75","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1978","1978","ha","378","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1978","1978","hg/ha","423","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1978","1978","tonnes","16","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1979","1979","ha","415","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1979","1979","hg/ha","241","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1979","1979","tonnes","10","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1980","1980","ha","412","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1980","1980","hg/ha","510","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1980","1980","tonnes","21","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1981","1981","ha","217","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1981","1981","hg/ha","2581","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1981","1981","tonnes","56","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1982","1982","ha","407","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1982","1982","hg/ha","4079","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1982","1982","tonnes","166","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1983","1983","ha","395","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1983","1983","hg/ha","4076","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1983","1983","tonnes","161","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1984","1984","ha","397","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1984","1984","hg/ha","4055","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1984","1984","tonnes","161","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1985","1985","ha","265","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1985","1985","hg/ha","1774","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1985","1985","tonnes","47","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1986","1986","ha","297","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1986","1986","hg/ha","2088","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1986","1986","tonnes","62","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1987","1987","ha","390","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1987","1987","hg/ha","2385","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1987","1987","tonnes","93","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1988","1988","ha","800","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1988","1988","hg/ha","2100","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1988","1988","tonnes","168","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1989","1989","ha","963","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1989","1989","hg/ha","2420","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1989","1989","tonnes","233","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1990","1990","ha","946","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1990","1990","hg/ha","2061","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1990","1990","tonnes","195","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1991","1991","ha","1036","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1991","1991","hg/ha","2741","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1991","1991","tonnes","284","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1992","1992","ha","1336","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1992","1992","hg/ha","3016","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1992","1992","tonnes","403","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1993","1993","ha","1383","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1993","1993","hg/ha","3218","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1993","1993","tonnes","445","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1994","1994","ha","538","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1994","1994","hg/ha","3104","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1994","1994","tonnes","167","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1995","1995","ha","529","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1995","1995","hg/ha","3913","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1995","1995","tonnes","207","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1996","1996","ha","863","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1996","1996","hg/ha","3465","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1996","1996","tonnes","299","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1997","1997","ha","1677","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1997","1997","hg/ha","805","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1997","1997","tonnes","135","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1998","1998","ha","2280","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1998","1998","hg/ha","2474","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1998","1998","tonnes","564","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","1999","1999","ha","2197","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","1999","1999","hg/ha","1607","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","1999","1999","tonnes","353","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2000","2000","ha","1094","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2000","2000","hg/ha","2331","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","2000","2000","tonnes","255","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2001","2001","ha","1046","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2001","2001","hg/ha","2859","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","2001","2001","tonnes","299","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2002","2002","ha","657","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2002","2002","hg/ha","2877","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","2002","2002","tonnes","189","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2003","2003","ha","839","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2003","2003","hg/ha","3063","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","2003","2003","tonnes","257","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2004","2004","ha","888","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2004","2004","hg/ha","2838","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","2004","2004","tonnes","252","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2005","2005","ha","701","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2005","2005","hg/ha","3994","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","2005","2005","tonnes","280","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2006","2006","ha","710","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2006","2006","hg/ha","4099","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","2006","2006","tonnes","291","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2007","2007","ha","1103","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2007","2007","hg/ha","5775","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","2007","2007","tonnes","637","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2008","2008","ha","1143","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2008","2008","hg/ha","4576","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","2008","2008","tonnes","523","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2009","2009","ha","1088","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2009","2009","hg/ha","4816","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","2009","2009","tonnes","524","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2010","2010","ha","997","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2010","2010","hg/ha","3962","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","2010","2010","tonnes","395","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2011","2011","ha","1095","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2011","2011","hg/ha","3306","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","2011","2011","tonnes","362","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2012","2012","ha","1111","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2012","2012","hg/ha","3510","Fc","Calculated data",""
"QC","Crops","138","Mexico","5510","Production","692","Vanilla","2012","2012","tonnes","390","","Official data",""
"QC","Crops","138","Mexico","5312","Area harvested","692","Vanilla","2013","2013","ha","969","","Official data",""
"QC","Crops","138","Mexico","5419","Yield","692","Vanilla","2013","2013","hg/ha","4778","Fc","Calculated data",""
